timestamp,deplacement,ensoleillement,temperature,modele_environnement,deplacement_decorrele
2020-03-22 02:03:02,1.7,0.0,7.822434054444444,1.3621348027703928,0.3378651972296072
2020-03-22 02:21:16,2.1,0.0,7.797903535555555,1.3664881830908853,0.7335118169091148
2020-03-22 02:39:23,1.4,0.0,7.757421920555555,1.373672371361871,0.026327628638128875
2020-03-22 02:58:01,2.0,0.0,7.700366032777778,1.3837979614541587,0.6162020385458413
2020-03-22 03:16:12,1.2,0.0,7.64468806,1.393679015828654,-0.1936790158286541
2020-03-22 03:34:34,1.7,0.0,7.5763720122222225,1.405802923166966,0.294197076833034
2020-03-22 03:52:51,1.6,0.0,7.472036951666667,1.424319050013581,0.17568094998641914
2020-03-22 04:11:06,1.8,0.0,7.36789211,1.4428014191084246,0.3571985808915754
2020-03-22 04:29:13,1.7,0.0,7.264508143888889,1.4611487571961823,0.23885124280381764
2020-03-22 05:05:40,2.2,0.0,6.965234572222223,1.5142602173833248,0.6857397826166753
2020-03-22 05:23:49,1.7,0.0,6.815215444722223,1.5408838008596522,0.1591161991403478
2020-03-22 05:42:03,1.8,0.0,6.707429825000001,1.560012291286463,0.23998770871353714
2020-03-22 06:00:25,2.4,0.0,6.621042208333334,1.575343322482108,0.8246566775178918
2020-03-22 06:18:44,0.4,0.0,6.534889766666667,1.5906326176581644,-1.1906326176581645
2020-03-22 06:37:01,2.1,0.0,6.455288279722223,1.6047593284837902,0.4952406715162099
2020-03-22 07:13:44,1.8,0.0,6.316050724444445,1.629469528694611,0.170530471305389
2020-03-22 07:32:16,2.6,0.0,6.247960855555555,1.641553296534519,0.9584467034654811
2020-03-22 07:50:41,2.0,0.0,6.1959353069444445,1.6507861627658575,0.34921383723414245
2020-03-22 08:09:19,1.8,0.0,6.143297693055556,1.6601276509528589,0.1398723490471412
2020-03-22 08:27:34,1.9,0.0,6.09174296388889,1.6692769618336876,0.23072303816631234
2020-03-22 08:45:48,1.8,0.0,6.016449206666667,1.6826391887980605,0.11736081120193953
2020-03-22 09:04:14,2.0,0.0,5.9366261144444445,1.6968052274528107,0.3031947725471893
2020-03-22 09:22:29,1.9,0.0,5.857596922777779,1.7108303742222062,0.18916962577779373
2020-03-22 09:40:48,1.4,3.2683626,5.77616098,1.709165775368371,-0.3091657753683712
2020-03-22 09:59:25,1.7,8.902253069444443,5.691892948611112,1.6963389503786777,0.0036610496213222987
2020-03-22 10:17:39,1.2,14.420136841666665,5.609360069166667,1.6837762408543049,-0.48377624085430493
2020-03-22 10:35:58,1.3,25.6332365,5.553296999444444,1.6384318849661272,-0.3384318849661272
2020-03-22 11:12:29,0.5,71.38515075,5.552311658055555,1.412996072390738,-0.912996072390738
2020-03-22 11:30:26,0.8,94.84960577222222,5.558330470555556,1.296220600779058,-0.49622060077905794
2020-03-22 11:48:16,0.8,157.31027024444444,5.825479451111111,0.9408057808098056,-0.14080578080980555
2020-03-22 12:06:36,0.3,221.5221683,6.10011859,0.5754260593460883,-0.27542605934608827
2020-03-22 12:24:37,0.5,284.6249517527778,6.370013961944444,0.21635744216219832,0.2836425578378017
2020-03-22 12:42:16,-0.5,316.8927231111111,6.562990613333334,0.022992260336847536,-0.5229922603368475
2020-03-22 13:00:21,-0.7,336.66570283333334,6.7285896425,-0.10390027205320873,-0.5960997279467912
2020-03-22 13:17:47,-0.3,355.7279487222222,6.888236264166667,-0.22623169037578839,-0.0737683096242116
2020-03-22 13:35:21,-1.4,391.2196563333333,7.130697188333333,-0.4442765361556442,-0.9557234638443557
2020-03-22 13:53:12,-2.0,465.06712933333336,7.566391293333333,-0.8857530512530731,-1.1142469487469269
2020-03-22 14:11:07,-1.7,539.1904098888889,8.003712640555555,-1.328878404875609,-0.3711215951243909
2020-03-22 14:29:07,-1.7,613.6584498888889,8.443068040555554,-1.7740648066545281,0.07406480665452819
2020-03-22 14:47:00,-1.6,675.2142483333333,8.956093616666665,-2.168652783780394,0.5686527837803941
2020-03-22 15:04:41,-3.1,735.4430038055556,9.467313183611113,-2.5563763715597645,-0.5436236284402356
